Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,real_costs_of_goods_sold,real_tangible_fixed_assets
37508231,SUPERCITY REALTY DEVELOPMENT CORPORATION,2008,Philippines (the),PH,4120,Construction,8,1929.640962,1580.01476,15.58386877,2461.939388,2015.867536,19.88273524
37508231,SUPERCITY REALTY DEVELOPMENT CORPORATION,2009,Philippines (the),PH,4120,Construction,6,1784.58017,1535.594068,0.1078609,2216.17836,1906.975321,0.133946907
37508231,SUPERCITY REALTY DEVELOPMENT CORPORATION,2010,Philippines (the),PH,4120,Construction,5,897.7783002,796.9921528,0.113934148,1068.2143,948.2947123,0.135563631
37508231,SUPERCITY REALTY DEVELOPMENT CORPORATION,2011,Philippines (the),PH,4120,Construction,5,525.5645759,427.6315917,0.045529049,601.7570978,489.6265033,0.052129519
37508231,SUPERCITY REALTY DEVELOPMENT CORPORATION,2012,Philippines (the),PH,4120,Construction,5,888.9347356,714.7018766,0.485531166,997.906012,802.3145805,0.545050666
37508231,SUPERCITY REALTY DEVELOPMENT CORPORATION,2013,Philippines (the),PH,4120,Construction,5,137.1639605,113.2976115,0.270185083,150.8688883,124.6178998,0.297181001
37508231,SUPERCITY REALTY DEVELOPMENT CORPORATION,2014,Philippines (the),PH,4120,Construction,5,424.1880943,352.4217264,0.089651927,452.7487669,376.1503546,0.09568821
37508231,SUPERCITY REALTY DEVELOPMENT CORPORATION,2015,Philippines (the),PH,4120,Construction,5,310.0114476,259.8693964,0.076844509,333.2831645,279.3770857,0.082613018
37508231,SUPERCITY REALTY DEVELOPMENT CORPORATION,2016,Philippines (the),PH,4120,Construction,5,257.8242642,216.1483962,0.064037091,273.6745437,229.4365656,0.067973903
37508231,SUPERCITY REALTY DEVELOPMENT CORPORATION,2017,Philippines (the),PH,4120,Construction,5,871.1014665,628.9485593,0.051229673,903.6863568,652.4753477,0.053145997
37508231,SUPERCITY REALTY DEVELOPMENT CORPORATION,2018,Philippines (the),PH,4120,Construction,5,1279.208764,1084.989804,0.038422255,1279.208764,1084.989804,0.038422255
37508231,SUPERCITY REALTY DEVELOPMENT CORPORATION,2019,Philippines (the),PH,4120,Construction,5,4257.62651,3614.318928,0.025614836,4228.153057,3589.298777,0.025437517
37508231,SUPERCITY REALTY DEVELOPMENT CORPORATION,2020,Philippines (the),PH,4120,Construction,5,4747.626633,4100.133107,0.012807418,4638.207983,4005.637253,0.012512245
37507302,THE KEEPERS HOLDINGS INC,2002,Philippines (the),PH,4634,Wholesale and retail trade; repair of motor vehicles and motorcycles,764,25095.39326,14057.08528,57213.46243,43065.61835,24123.0358,98182.68683
37507302,THE KEEPERS HOLDINGS INC,2003,Philippines (the),PH,4634,Wholesale and retail trade; repair of motor vehicles and motorcycles,788,30403.29923,17019.99251,55367.55892,50560.43631,28304.10741,92075.79463
37507302,THE KEEPERS HOLDINGS INC,2004,Philippines (the),PH,4634,Wholesale and retail trade; repair of motor vehicles and motorcycles,810,33618.95918,22384.32801,43255.24676,52797.85801,35154.10949,67931.44202
37507302,THE KEEPERS HOLDINGS INC,2005,Philippines (the),PH,4634,Wholesale and retail trade; repair of motor vehicles and motorcycles,774,35997.85311,22990.37152,44163.77574,53378.70197,34090.81607,65487.37825
37507302,THE KEEPERS HOLDINGS INC,2006,Philippines (the),PH,4634,Wholesale and retail trade; repair of motor vehicles and motorcycles,779,35971.77019,24089.94156,45084.56843,50746.0948,33984.16179,63601.70133
37507302,THE KEEPERS HOLDINGS INC,2007,Philippines (the),PH,4634,Wholesale and retail trade; repair of motor vehicles and motorcycles,708,57366.19801,28709.81333,39054.51499,78445.40171,39259.23136,53405.09261
37507302,THE KEEPERS HOLDINGS INC,2008,Philippines (the),PH,4634,Wholesale and retail trade; repair of motor vehicles and motorcycles,654,44714.54196,31191.89254,30605.91802,57049.20981,39796.28872,39048.67101
37507302,THE KEEPERS HOLDINGS INC,2009,Philippines (the),PH,4634,Wholesale and retail trade; repair of motor vehicles and motorcycles,639,53986.1496,33745.98691,30158.18821,67042.62352,41907.40611,37451.90337
37507302,THE KEEPERS HOLDINGS INC,2010,Philippines (the),PH,4634,Wholesale and retail trade; repair of motor vehicles and motorcycles,643,66605.94855,40273.67054,31250.54175,79250.55297,47919.30345,37183.20612
37507302,THE KEEPERS HOLDINGS INC,2020,Philippines (the),PH,4634,Wholesale and retail trade; repair of motor vehicles and motorcycles,238.6,170074.4597,123489.8788,4539.636799,166154.7501,120643.805,4435.011695
37507302,THE KEEPERS HOLDINGS INC,2021,Philippines (the),PH,4634,Wholesale and retail trade; repair of motor vehicles and motorcycles,197,217354.1028,159436.5848,3995.194469,207606.1721,152286.148,3816.017364
37507302,THE KEEPERS HOLDINGS INC,2022,Philippines (the),PH,4634,Wholesale and retail trade; repair of motor vehicles and motorcycles,206,248922.4527,186806.5758,2626.746266,225387.9861,169144.878,2378.399556
37507302,THE KEEPERS HOLDINGS INC,2023,Philippines (the),PH,4634,Wholesale and retail trade; repair of motor vehicles and motorcycles,245,293582.6627,213490.1806,1705.112728,254132.063,184802.1253,1475.985711
37507302,THE KEEPERS HOLDINGS INC,2024,Philippines (the),PH,4634,Wholesale and retail trade; repair of motor vehicles and motorcycles,245,319361.0069,229168.5733,1245.25111,268618.3499,192756.4188,1047.395552
37507396,THE PHILODRILL CORPORATION,2003,Philippines (the),PH,610,Information and communication,28,406.9355059,445.5721544,5419.298321,676.730396,740.9828243,9012.24849
37507396,THE PHILODRILL CORPORATION,2004,Philippines (the),PH,610,Information and communication,26.5,687.9876218,459.2389798,5269.731749,1080.469879,721.2250182,8276.001261
37507396,THE PHILODRILL CORPORATION,2005,Philippines (the),PH,610,Information and communication,25,1542.766749,801.006305,5585.769142,2287.661051,1187.7563,8282.7469
37507396,THE PHILODRILL CORPORATION,2006,Philippines (the),PH,610,Information and communication,25,3035.598003,1744.993093,5726.349468,4282.378744,2461.696615,8078.275588
37507396,THE PHILODRILL CORPORATION,2007,Philippines (the),PH,610,Information and communication,26,4123.112905,2840.390285,6714.765241,5638.150328,3884.091411,9182.105055
37507396,THE PHILODRILL CORPORATION,2008,Philippines (the),PH,610,Information and communication,29,2923.449544,1694.556195,6256.6706,3729.893657,2162.00564,7982.595777
37507396,THE PHILODRILL CORPORATION,2009,Philippines (the),PH,610,Information and communication,29,7098.563153,3389.334647,6303.498884,8815.340611,4209.040438,7827.991172
37507396,THE PHILODRILL CORPORATION,2010,Philippines (the),PH,610,Information and communication,29,22498.48508,7615.836983,6147.658763,26769.64178,9061.64247,7314.742407
37507396,THE PHILODRILL CORPORATION,2011,Philippines (the),PH,610,Information and communication,31,35552.45052,8159.898258,6173.260974,40706.5857,9342.860839,7068.215361
37507396,THE PHILODRILL CORPORATION,2012,Philippines (the),PH,610,Information and communication,32,17339.33756,7202.345043,10151.75266,19464.90389,8085.254328,11396.2191
37507396,THE PHILODRILL CORPORATION,2013,Philippines (the),PH,610,Information and communication,34,16335.86295,7488.044487,20865.51587,17968.0834,8236.222857,22950.32288
37507396,THE PHILODRILL CORPORATION,2014,Philippines (the),PH,610,Information and communication,34,21724.94812,7652.666106,17862.89998,23187.6934,8167.921707,19065.61275
37507396,THE PHILODRILL CORPORATION,2015,Philippines (the),PH,610,Information and communication,27,11402.59928,6050.947692,14894.01257,12258.56142,6505.17589,16012.06562
37507396,THE PHILODRILL CORPORATION,2016,Philippines (the),PH,610,Information and communication,28,7202.196255,4822.91774,12862.04412,7644.966154,5119.416575,13652.76486
37507396,THE PHILODRILL CORPORATION,2017,Philippines (the),PH,610,Information and communication,28,7777.717419,5701.640331,12859.42307,8068.654903,5914.918959,13340.44957
37507396,THE PHILODRILL CORPORATION,2018,Philippines (the),PH,610,Information and communication,27,7262.290728,9190.501872,9289.508021,7262.290728,9190.501872,9289.508021
37507396,THE PHILODRILL CORPORATION,2019,Philippines (the),PH,610,Information and communication,27,4864.082445,5558.804972,9414.531751,4830.410796,5520.324101,9349.359581
37507396,THE PHILODRILL CORPORATION,2020,Philippines (the),PH,610,Information and communication,26,1886.543367,2068.4486,8097.614039,1843.064163,2020.777022,7910.988159
37507396,THE PHILODRILL CORPORATION,2021,Philippines (the),PH,610,Information and communication,24,4168.866036,2656.556557,6521.684453,3981.900082,2537.414894,6229.198932
37507396,THE PHILODRILL CORPORATION,2022,Philippines (the),PH,610,Information and communication,25,4231.806856,1878.1896,5446.614415,3831.70909,1700.61546,4931.662213
37507396,THE PHILODRILL CORPORATION,2023,Philippines (the),PH,610,Information and communication,22,3663.901195,2481.508781,4713.678929,3171.559113,2148.052409,4080.271428
37507396,THE PHILODRILL CORPORATION,2024,Philippines (the),PH,610,Information and communication,21,3650.084355,2669.165985,3926.77618,3070.129462,2245.067328,3302.858254
37508088,TKC METALS CORPORATION,2001,Philippines (the),PH,2420,Manufacturing,52,1561.648958,1047.836784,238.4639418,2793.298733,1874.250385,426.5369775
37508088,TKC METALS CORPORATION,2002,Philippines (the),PH,2420,Manufacturing,85,1947.114661,1304.448547,231.5993673,3341.398001,2238.533689,397.4422659
37508088,TKC METALS CORPORATION,2003,Philippines (the),PH,2420,Manufacturing,66,1872.14087,1480.429679,218.4131356,3113.354853,2461.942368,363.2192463
37508088,TKC METALS CORPORATION,2004,Philippines (the),PH,2420,Manufacturing,58.33333333,1243.944037,1112.037237,162.2265251,1953.587566,1746.430751,254.7732959
37508088,TKC METALS CORPORATION,2005,Philippines (the),PH,2420,Manufacturing,50.66666667,1317.655089,1149.207648,96.06723934,1953.858694,1704.079751,142.451399
37508088,TKC METALS CORPORATION,2006,Philippines (the),PH,2420,Manufacturing,43,34206.64765,30347.92011,2836.766283,48256.00117,42812.41715,4001.882865
37508088,TKC METALS CORPORATION,2007,Philippines (the),PH,2420,Manufacturing,7,114162.5064,100011.5199,12378.03416,156111.5079,136760.7429,16926.34157
37508088,TKC METALS CORPORATION,2008,Philippines (the),PH,2420,Manufacturing,9,120626.5361,105933.5381,37875.37161,153901.8016,135155.6871,48323.42963
37508088,TKC METALS CORPORATION,2009,Philippines (the),PH,2420,Manufacturing,8,53990.03259,54377.31794,55327.85291,67047.4456,67528.39537,68708.81588
37508088,TKC METALS CORPORATION,2010,Philippines (the),PH,2420,Manufacturing,9,57348.48001,60574.75328,67600.52531,68235.62836,72074.3837,80433.94213
37508088,TKC METALS CORPORATION,2011,Philippines (the),PH,2420,Manufacturing,12,51590.35393,54588.14586,79244.12912,59069.54746,62501.93742,90732.36543
37508088,TKC METALS CORPORATION,2012,Philippines (the),PH,2420,Manufacturing,12,53524.22746,59209.74887,88579.86898,60085.56785,66468.05665,99438.55297
37508088,TKC METALS CORPORATION,2013,Philippines (the),PH,2420,Manufacturing,12,22439.50159,26069.4607,94079.23399,24681.57557,28674.22708,103479.2914
37508088,TKC METALS CORPORATION,2014,Philippines (the),PH,2420,Manufacturing,12,7744.133485,6372.324518,92081.83078,8265.547603,6801.374454,98281.7196
37508088,TKC METALS CORPORATION,2015,Philippines (the),PH,2420,Manufacturing,12,8956.15482,5605.584508,86462.62102,9628.469022,6026.380502,92953.135
37508088,TKC METALS CORPORATION,2016,Philippines (the),PH,2420,Manufacturing,10,6242.406636,5918.997083,80551.44285,6626.171485,6282.879661,85503.50928
37508088,TKC METALS CORPORATION,2017,Philippines (the),PH,2420,Manufacturing,10,7824.890063,6516.675457,68203.93172,8117.592113,6760.441728,70755.20471
37508088,TKC METALS CORPORATION,2018,Philippines (the),PH,2420,Manufacturing,8,14163.75904,12715.32943,63828.41104,14163.75904,12715.32943,63828.41104
37508088,TKC METALS CORPORATION,2019,Philippines (the),PH,2420,Manufacturing,10,11226.09568,10348.10025,64595.12444,11148.38294,10276.46545,64147.96418
37508088,TKC METALS CORPORATION,2020,Philippines (the),PH,2420,Manufacturing,10,10839.5575,9911.857467,68051.72993,10589.73799,9683.418681,66483.34029
37508088,TKC METALS CORPORATION,2021,Philippines (the),PH,2420,Manufacturing,9,22750.87688,21961.55555,67713.24038,21730.542,20976.62028,64676.42641
37508088,TKC METALS CORPORATION,2022,Philippines (the),PH,2420,Manufacturing,9,3641.838928,3247.808278,29385.10344,3297.519901,2940.743027,26606.87782
37508398,TRANSPACIFIC BROADBAND GROUP INTERNATIONAL INC,2015,Philippines (the),PH,6190,Information and communication,9,801.9123912,267.7352319,2542.82745,862.109775,287.8333881,2733.710596
37508398,TRANSPACIFIC BROADBAND GROUP INTERNATIONAL INC,2016,Philippines (the),PH,6190,Information and communication,9,765.2018593,246.602294,2078.292827,812.244225,261.7626796,2206.060174
37508398,TRANSPACIFIC BROADBAND GROUP INTERNATIONAL INC,2017,Philippines (the),PH,6190,Information and communication,9,838.3910936,253.81086,1750.756105,869.7524022,263.3050457,1816.24583
37508398,TRANSPACIFIC BROADBAND GROUP INTERNATIONAL INC,2018,Philippines (the),PH,6190,Information and communication,9,1094.131751,240.4597629,1344.89043,1094.131751,240.4597629,1344.89043
37508398,TRANSPACIFIC BROADBAND GROUP INTERNATIONAL INC,2019,Philippines (the),PH,6190,Information and communication,9,785.4130524,252.7786532,2104.327602,779.9760244,251.028791,2089.760377
37508398,TRANSPACIFIC BROADBAND GROUP INTERNATIONAL INC,2020,Philippines (the),PH,6190,Information and communication,9,904.4674548,69.65608911,1925.992946,883.6221745,68.05072377,1881.604546
37508398,TRANSPACIFIC BROADBAND GROUP INTERNATIONAL INC,2021,Philippines (the),PH,6190,Information and communication,9,1051.995136,43.27017849,1535.805757,1004.815094,41.32959078,1466.927701
37508398,TRANSPACIFIC BROADBAND GROUP INTERNATIONAL INC,2022,Philippines (the),PH,6190,Information and communication,9,701.8888119,43.0862439,1538.827517,635.528471,39.01263882,1393.338493
37508398,TRANSPACIFIC BROADBAND GROUP INTERNATIONAL INC,2023,Philippines (the),PH,6190,Information and communication,9,624.6333185,35.27273342,1631.993791,540.6973027,30.53290827,1412.692238
37508398,TRANSPACIFIC BROADBAND GROUP INTERNATIONAL INC,2024,Philippines (the),PH,6190,Information and communication,9,596.8903883,23.49432827,1269.452164,502.0516208,19.76135957,1067.751348
37507229,UNIHOLDINGS INC.,2003,Philippines (the),PH,2013,Manufacturing,258,22947.10992,20578.9551,27490.38027,38160.85486,34222.6329,45716.27606
37507229,UNIHOLDINGS INC.,2004,Philippines (the),PH,2013,Manufacturing,227,24968.27594,20753.53201,27383.40378,39212.14457,32592.97916,43005.05131
37507229,UNIHOLDINGS INC.,2005,Philippines (the),PH,2013,Manufacturing,252,16686.4536,15637.98653,28349.52147,24743.1765,23188.47792,42037.52521
37507229,UNIHOLDINGS INC.,2006,Philippines (the),PH,2013,Manufacturing,167,10795.99861,8443.723093,28167.16214,15230.13091,11911.72885,39735.97831
37507229,UNIHOLDINGS INC.,2007,Philippines (the),PH,2013,Manufacturing,156,11773.84586,8943.769337,32509.60072,16100.14434,12230.15648,44455.25024
37507229,UNIHOLDINGS INC.,2008,Philippines (the),PH,2013,Manufacturing,130,16267.60048,7626.197836,20948.46818,20755.07682,9729.912045,26727.17877
37507229,UNIHOLDINGS INC.,2009,Philippines (the),PH,2013,Manufacturing,119,7738.501876,6371.796406,20998.31696,9610.047608,7912.806354,26076.73021
37507229,UNIHOLDINGS INC.,2010,Philippines (the),PH,2013,Manufacturing,119,7465.307186,5046.781451,22413.21676,8882.535801,6004.872378,26668.18596
37507229,UNIHOLDINGS INC.,2011,Philippines (the),PH,2013,Manufacturing,103,6637.748331,4836.619157,25928.24699,7600.040709,5537.796954,29687.13528
37507229,UNIHOLDINGS INC.,2012,Philippines (the),PH,2013,Manufacturing,54,5409.326999,4602.301371,22654.54434,6072.436723,5166.480759,25431.68254
37507229,UNIHOLDINGS INC.,2013,Philippines (the),PH,2013,Manufacturing,43,2148.894543,1959.652408,20687.21623,2363.604328,2155.453801,22754.20819
37507229,UNIHOLDINGS INC.,2014,Philippines (the),PH,2013,Manufacturing,6,1405.966351,1247.753112,20347.80487,1500.630358,1331.764588,21717.8268
37507229,UNIHOLDINGS INC.,2015,Philippines (the),PH,2013,Manufacturing,6,449.9639552,456.3456708,21486.24,483.7415264,490.6023001,23099.15364
37507171,UNIVERSAL ROBINA CORPORATION,2004,Philippines (the),PH,1089,Manufacturing,7038,508954.8019,336700.3954,275407.6858,799302.6559,528780.7862,432521.8937
37507171,UNIVERSAL ROBINA CORPORATION,2005,Philippines (the),PH,1089,Manufacturing,6613,584555.0248,382213.9852,306559.8957,866795.8156,566758.4214,454576.2564
37507171,UNIVERSAL ROBINA CORPORATION,2006,Philippines (the),PH,1089,Manufacturing,8435,716609.1893,487157.4444,408119.1999,1010934.899,687242.7386,575741.9082
37507171,UNIVERSAL ROBINA CORPORATION,2007,Philippines (the),PH,1089,Manufacturing,8548,849256.2563,571519.3864,494122.9885,1161315.382,781524.1276,675688.431
37507171,UNIVERSAL ROBINA CORPORATION,2008,Philippines (the),PH,1089,Manufacturing,8783,994954.6179,703425.8775,532501.8041,1269416.442,897468.4457,679394.3495
37507171,UNIVERSAL ROBINA CORPORATION,2009,Philippines (the),PH,1089,Manufacturing,8938,1079381.531,709556.0021,533846.5164,1340428.427,881161.1175,662956.5413
37507171,UNIVERSAL ROBINA CORPORATION,2010,Philippines (the),PH,1089,Manufacturing,9117,1360649.93,839763.3858,586857.8392,1618958.392,999185.7203,698268.0868
37507171,UNIVERSAL ROBINA CORPORATION,2011,Philippines (the),PH,1089,Manufacturing,10132,1539270.982,1058609.085,616057.2561,1762423.271,1212078.515,705368.7474
37507171,UNIVERSAL ROBINA CORPORATION,2012,Philippines (the),PH,1089,Manufacturing,11174,1739080.698,1180336.511,676876.6827,1952268.276,1325029.671,759852.5335
37507171,UNIVERSAL ROBINA CORPORATION,2013,Philippines (the),PH,1089,Manufacturing,11174,1898074.09,1219965.761,708015.093,2087722.8,1341860.335,778757.4048
37507171,UNIVERSAL ROBINA CORPORATION,2014,Philippines (the),PH,1089,Manufacturing,11623,2055810.983,1297729.033,775331.9176,2194229.164,1385105.398,827535.1769
37507171,UNIVERSAL ROBINA CORPORATION,2015,Philippines (the),PH,1089,Manufacturing,12260,2327722.573,1432608.868,836992.2346,2502458.38,1540150.922,899822.9669
37507171,UNIVERSAL ROBINA CORPORATION,2016,Philippines (the),PH,1089,Manufacturing,13070.5,621127.7814,381807.6427,912825.3921,659312.8955,405280.0567,968943.2196
37507171,UNIVERSAL ROBINA CORPORATION,2017,Philippines (the),PH,1089,Manufacturing,13881,2510978.381,1556111.999,976552.6176,2604905.39,1614320.762,1013082.071
37507171,UNIVERSAL ROBINA CORPORATION,2018,Philippines (the),PH,1089,Manufacturing,14239,2423373.69,1550605.805,985325.814,2423373.69,1550605.805,985325.814
37507171,UNIVERSAL ROBINA CORPORATION,2019,Philippines (the),PH,1089,Manufacturing,15048,2644145.668,1656641.531,1147721.679,2625841.549,1645173.417,1139776.567
37507171,UNIVERSAL ROBINA CORPORATION,2020,Philippines (the),PH,1089,Manufacturing,14471,2771672.847,1745100.537,1353268.194,2707794.045,1704881.169,1322079.394
37507171,UNIVERSAL ROBINA CORPORATION,2021,Philippines (the),PH,1089,Manufacturing,13894,2724574.993,1736924.385,1144218.047,2602382.829,1659026.529,1092901.978
37507171,UNIVERSAL ROBINA CORPORATION,2022,Philippines (the),PH,1089,Manufacturing,13510,2724782.635,1816677.643,1106894.925,2467167.039,1644919.174,1002243.129
37507171,UNIVERSAL ROBINA CORPORATION,2023,Philippines (the),PH,1089,Manufacturing,13546,2850013.627,1911789.98,1146600.073,2467038.877,1654890.405,992524.0115
37507171,UNIVERSAL ROBINA CORPORATION,2024,Philippines (the),PH,1089,Manufacturing,13952,2794054.181,1895617.795,1145860.81,2350112.278,1594426.724,963797.1868
257014956,UPSON INTERNATIONAL CORP.,2024,Philippines (the),PH,4651,Wholesale and retail trade; repair of motor vehicles and motorcycles,866,202376.1102,156220.5801,22832.40185,170220.9587,131398.9922,19204.60537
37508350,VANTAGE EQUITIES INC,2004,Philippines (the),PH,6420,Financial and insurance activities,125,2850.711749,252.5992113,1193.950258,4476.981971,396.7016712,1875.073402
37508350,VANTAGE EQUITIES INC,2005,Philippines (the),PH,6420,Financial and insurance activities,86,4237.2851,299.1878303,2070.175516,6283.174104,443.6447356,3069.718672
37508350,VANTAGE EQUITIES INC,2006,Philippines (the),PH,6420,Financial and insurance activities,47,46596.02737,4468.778018,2024.647902,65733.94665,6304.194422,2856.211241
37508350,VANTAGE EQUITIES INC,2007,Philippines (the),PH,6420,Financial and insurance activities,8,9960.024968,539.5521765,2180.768547,13619.83514,737.8105696,2982.091731
37508350,VANTAGE EQUITIES INC,2008,Philippines (the),PH,6420,Financial and insurance activities,101.8,7467.853093,798.1889111,1594.650961,9527.887334,1018.372204,2034.541186
37508350,VANTAGE EQUITIES INC,2009,Philippines (the),PH,6420,Financial and insurance activities,195.6,8438.32497,1014.906357,1522.284033,10479.12193,1260.360024,1890.446273
37508350,VANTAGE EQUITIES INC,2010,Philippines (the),PH,6420,Financial and insurance activities,289.4,8516.805439,848.2625195,1178.033518,10133.65255,1009.298346,1401.67372
37508350,VANTAGE EQUITIES INC,2011,Philippines (the),PH,6420,Financial and insurance activities,383.2,17696.34455,484.3607866,1009.196898,20261.83161,554.5798835,1155.502909
37508350,VANTAGE EQUITIES INC,2012,Philippines (the),PH,6420,Financial and insurance activities,477,21936.61368,789.1823575,1114.561069,24625.74338,885.9253526,1251.191057
37508350,VANTAGE EQUITIES INC,2013,Philippines (the),PH,6420,Financial and insurance activities,502,23222.94827,1324.424762,851.6233821,25543.30141,1456.756503,936.7145157
37508350,VANTAGE EQUITIES INC,2014,Philippines (the),PH,6420,Financial and insurance activities,527,25474.3262,922.8097012,764.9102442,27189.51788,984.9426704,816.41181
37508350,VANTAGE EQUITIES INC,2015,Philippines (the),PH,6420,Financial and insurance activities,491,18387.35522,2051.986592,519.6751876,19767.64401,2206.023649,558.6857916
37508350,VANTAGE EQUITIES INC,2016,Philippines (the),PH,6420,Financial and insurance activities,483,12454.27907,7297.111237,309.2365464,13219.93162,7745.716232,328.2475022
37508350,VANTAGE EQUITIES INC,2017,Philippines (the),PH,6420,Financial and insurance activities,483,28076.39669,7899.965677,2849.007374,29126.6375,8195.476046,2955.578877
37508350,VANTAGE EQUITIES INC,2018,Philippines (the),PH,6420,Financial and insurance activities,511,6524.201781,8116.948985,3383.26014,6524.201781,8116.948985,3383.26014
37508350,VANTAGE EQUITIES INC,2019,Philippines (the),PH,6420,Financial and insurance activities,559,17772.68245,7454.004401,4836.492976,17649.65092,7402.403998,4803.012316
37508350,VANTAGE EQUITIES INC,2020,Philippines (the),PH,6420,Financial and insurance activities,475,11838.72476,7092.742724,3750.666051,11565.87742,6929.276134,3664.224372
37508350,VANTAGE EQUITIES INC,2021,Philippines (the),PH,6420,Financial and insurance activities,476,14567.3379,6420.88483,2953.933173,13914.01965,6132.919985,2821.454717
37508350,VANTAGE EQUITIES INC,2022,Philippines (the),PH,6420,Financial and insurance activities,476,722.8439082,5576.764095,2367.890243,654.5023599,5049.506842,2144.017172
37508350,VANTAGE EQUITIES INC,2023,Philippines (the),PH,6420,Financial and insurance activities,428,21092.68067,4603.091711,2338.2223,18258.32085,3984.54453,2024.020258
37508350,VANTAGE EQUITIES INC,2024,Philippines (the),PH,6420,Financial and insurance activities,413,19436.37686,3286.654849,2057.779096,16348.16827,2764.444572,1730.822528
37508777,VICTORIAS MILLING COMPANY INC,2001,Philippines (the),PH,1081,Manufacturing,2582,44221.71282,24608.51302,116960.0815,79098.73327,44016.88862,209204.7932
37508777,VICTORIAS MILLING COMPANY INC,2002,Philippines (the),PH,1081,Manufacturing,1744,50775.50833,28461.53231,111357.5738,87134.66413,48842.17096,191098.132
37508777,VICTORIAS MILLING COMPANY INC,2003,Philippines (the),PH,1081,Manufacturing,1522,47101.66184,21549.66976,98314.25922,78329.67585,35836.92338,163495.8037
37508777,VICTORIAS MILLING COMPANY INC,2004,Philippines (the),PH,1081,Manufacturing,1487,49905.09662,23973.69001,100307.2581,78374.88933,37650.16859,157530.4084
37508777,VICTORIAS MILLING COMPANY INC,2005,Philippines (the),PH,1081,Manufacturing,1319,54144.31846,24071.81208,98760.00468,80286.82791,35694.40874,146444.3126
37508777,VICTORIAS MILLING COMPANY INC,2006,Philippines (the),PH,1081,Manufacturing,1427.6,57316.59727,26955.38419,93367.05752,80857.66876,38026.49895,131714.7732
37508777,VICTORIAS MILLING COMPANY INC,2007,Philippines (the),PH,1081,Manufacturing,1536.2,60488.87607,29838.95629,87974.11036,82715.50751,40803.27778,120300.1884
37508777,VICTORIAS MILLING COMPANY INC,2008,Philippines (the),PH,1081,Manufacturing,1644.8,63661.15488,32722.52839,82581.1632,81222.31432,41749.156,105361.4752
37508777,VICTORIAS MILLING COMPANY INC,2009,Philippines (the),PH,1081,Manufacturing,1753.4,66833.43368,35606.1005,77188.21604,82997.00508,44217.38553,95856.0769
37508777,VICTORIAS MILLING COMPANY INC,2010,Philippines (the),PH,1081,Manufacturing,1862,91091.41417,37974.58997,82883.64064,108384.3876,45183.7609,98618.43417
37508777,VICTORIAS MILLING COMPANY INC,2011,Philippines (the),PH,1081,Manufacturing,2229,103137.6204,56924.69255,85774.31621,118089.761,65177.21962,98209.25146
37508777,VICTORIAS MILLING COMPANY INC,2012,Philippines (the),PH,1081,Manufacturing,2326,110823.3756,59006.42971,90539.83487,124408.8102,66239.81334,101638.784
37508777,VICTORIAS MILLING COMPANY INC,2013,Philippines (the),PH,1081,Manufacturing,2187,116175.7778,42467.43459,87867.8365,127783.6421,46710.62733,96647.27348
37508777,VICTORIAS MILLING COMPANY INC,2014,Philippines (the),PH,1081,Manufacturing,2173,115220.6083,51789.6364,94087.38293,122978.4358,55276.64339,100422.306
37508777,VICTORIAS MILLING COMPANY INC,2015,Philippines (the),PH,1081,Manufacturing,2468,110018.645,44175.80398,90828.43048,118277.4456,47491.96153,97646.67391
37508777,VICTORIAS MILLING COMPANY INC,2016,Philippines (the),PH,1081,Manufacturing,2763,117363.4358,58841.3688,109702.8598,124578.5955,62458.76356,116447.0698
37508777,VICTORIAS MILLING COMPANY INC,2017,Philippines (the),PH,1081,Manufacturing,2464,180240.1234,131376.9126,121045.8528,186982.2824,136291.2681,125573.7591
37508777,VICTORIAS MILLING COMPANY INC,2018,Philippines (the),PH,1081,Manufacturing,2097,143307.367,88227.32543,109738.2357,143307.367,88227.32543,109738.2357
37508777,VICTORIAS MILLING COMPANY INC,2019,Philippines (the),PH,1081,Manufacturing,1730,119067.9972,68180.07501,111994.8778,118243.7481,67708.09791,111219.5924
37508777,VICTORIAS MILLING COMPANY INC,2020,Philippines (the),PH,1081,Manufacturing,1363,147706.6239,95090.88348,115531.3303,144302.4262,92899.3219,112868.6774
37508777,VICTORIAS MILLING COMPANY INC,2021,Philippines (the),PH,1081,Manufacturing,1649,153723.2789,110241.3252,111847.2204,146829.0733,105297.205,106831.0788
37508777,VICTORIAS MILLING COMPANY INC,2022,Philippines (the),PH,1081,Manufacturing,1497,156092.0703,107343.0154,109821.8128,141334.287,97194.22975,99438.66836
37508777,VICTORIAS MILLING COMPANY INC,2023,Philippines (the),PH,1081,Manufacturing,1686,276738.8508,204023.9715,125740.3115,239551.6629,176607.9519,108843.7732
37508777,VICTORIAS MILLING COMPANY INC,2024,Philippines (the),PH,1081,Manufacturing,670,210489.1559,151640.979,134492.0688,177044.9382,127547.0351,113122.8823
49685735,VILLAR LAND HOLDINGS CORP,2016,Philippines (the),PH,4110,Construction,98,16498.96623,6668.259328,2850.119463,17513.27427,7078.204351,3025.336447
